title,img1,img2,price,status,brand
[631261-107] M NIKE BENASSI JDI PRINT SLIDE WHITE/ UNIVERSITY RED-BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ac44e7ec-12fd-42f2-af2c-24dd29eb669d.jpg?v=1602921680000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ac44e7ec-12fd-42f2-af2c-24dd29eb669d.jpg?v=1602921680000,990.000?,40|41|42.5|44,NIKE
[618919-120] W NIKE BENASSI JDI WHITE/ BLACK-MAGIC EMBER,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/49acc481-bd97-4137-bd5c-d3c4d2313e4b.jpg?v=1618570139000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4aa81f7e-39f4-4366-8e07-a11f03179f9d.jpg?v=1618570132000,990.000?,35.5|36.5|38,NIKE
[343881-113] W NIKE BENASSI JDI WHITE/ GLACIER ICE- BARELY VOLT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/289932f5-e97c-4479-8b03-b7e3e1eece96.jpg?v=1602922358000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/289932f5-e97c-4479-8b03-b7e3e1eece96.jpg?v=1602922358000,950.000?,35.5|36.5|38|39,NIKE
[343881-017] W NIKE BENASSI JDI BLACK/BLACK-FLASH CRIMSON,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c37a3c76-596e-4237-a8dc-736de2e0bb63.jpg?v=1602922407000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c37a3c76-596e-4237-a8dc-736de2e0bb63.jpg?v=1602922407000,950.000?,35.5|36.5|38|39|40.5|42|43,NIKE
[631261-042] M NIKE BENASSI JDI PRINT SLIDE BLACK/ GREEN STRIKE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/efbe73ea-f2cd-4242-8106-ab91bcf82939.jpg?v=1601485663643,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d3249602-dc99-4d35-8cca-11e1cf6a9733.jpg?v=1601485655627,990.000?,40|41|42.5,NIKE
[343881-112] W NIKE BENASSI JDI SILDE BARELY ROSE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/unnamed-d1fdbd9a-f321-4464-bbc3-c4677c6cbbac.jpg?v=1603182487610,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/unnamed-d1fdbd9a-f321-4464-bbc3-c4677c6cbbac.jpg?v=1603182487610,950.000?,35.5|36.5|38|39,NIKE
[618919-122] W NIKE BENASSI JDI SILDE 'WHITE HYPER ROYAL',https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e13f4392-1f38-487a-b5d3-b239bce724ba.jpg?v=1602923619000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e13f4392-1f38-487a-b5d3-b239bce724ba.jpg?v=1602923619000,950.000?,36.5|38|39|40.5|42|43,NIKE
[CT6619-010] K NIKE KAWA JDI SE MULTICOLOR,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aae3c166-3e1a-4be1-9bb2-8f71cfcefc31.jpg?v=1603779963000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aae3c166-3e1a-4be1-9bb2-8f71cfcefc31.jpg?v=1603779963000,950.000?,36|37.5|38.5|40,NIKE
[AR6374-101] M JORDAN BREAK SLIDE WHITE/WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123555617-1673767689483224-4966001363189508237-n.jpg?v=1604821447000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123555617-1673767689483224-4966001363189508237-n.jpg?v=1604821447000,1.150.000?,40|42.5|44,JORDAN
[CD5472-010] K JORDAN BREAK SLIDE BLACK/WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a647697c-5604-4a81-a24c-06abb293dac8.jpg?v=1618308752000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/81ec1587-8e39-4442-ac8a-9e6526d31a4c.jpg?v=1618308752000,1.150.000?,36|37.5|38.5|40,JORDAN
[618919-039] W BENASSI JDI PATTERNED PRINT BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6e9d96cf-9fe5-4fa9-819c-b576808c1dae.jpg?v=1600081113000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8a2b3707-5d82-4a64-b668-0dd1538e28b1.jpg?v=1600081020000,990.000?,38|42|39|43|35.5|36.5|40.5,NIKE
[CD5472-102] K JORDAN BREAK SLIDE WHITE/COURT PURPLE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f08dd27a-3b69-4cde-af58-9e7f6a8343be.jpg?v=1601037015000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f08dd27a-3b69-4cde-af58-9e7f6a8343be.jpg?v=1601037015000,1.150.000?,36|37.5|38.5,JORDAN
[AR6374-102] M JORDAN BREAK SLIDE WHITE/COURT PURPLE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f0521ba6-7b93-4bd8-84ab-55e2866dc738.jpg?v=1606044601500,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/125548412-1839173152888692-626516877730838866-n.jpg?v=1606044601500,1.150.000?,44|41|42.5,JORDAN
[343880-024] M NIKE BENASSI JDI GREY/MIDNIGHT NAVY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c4743286-b427-4757-8fc9-d9c1d71fe1d7.jpg?v=1598253523000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/91b64e70-14cd-49da-9446-8a54ec050d32.jpg?v=1598253511000,950.000?,40,NIKE
[EG5007] W ADIDAS ADILETTE YELLOW,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/121066716-261118078658528-8463257141863318249-n.jpg?v=1613639769000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151707714-3982359348465283-880040923681447328-o.jpg?v=1613639769000,1.250.000?,35.5|37,ADIDAS
[555501-101] M AIR JORDAN HYDRO 5 RETRO WHITE/FIRE RED-BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ebd39840-729b-48b5-a28e-27e009e09ed0.jpg?v=1600353097000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4bd76bab-38f7-4bd2-8fcb-2b4d5dfbad0d.jpg?v=1600353087000,1.650.000?,42.5,JORDAN
[DA2543-100] M NIKE BENASSI DOU SLIDES WHITE/HOLOGRAM,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a9fcdd5b-1753-4f44-a3ef-fbd5c3e1a79a.jpg?v=1600081283000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f6d38d0c-d960-4548-a4b8-1343398b5c0c.jpg?v=1600081208000,1.350.000?,42,NIKE
[DA2544-100] W NIKE BENASSI JDI IR WHITE / WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a64e4574-3a08-4b63-9ae0-ddb0109675ee.jpg?v=1600081361000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/efadd06f-109f-46f2-bb8a-b679e1e4c907.jpg?v=1600081345000,1.050.000?,42|43,NIKE
[684915-401] M AIR JORDAN HYPRO 13 RETRO NAVY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/124f85be-a794-45c3-810f-d4f816e769f2.jpg?v=1614080984000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/139900147-862403231242077-4159026752994490555-n.jpg?v=1614080984000,1.650.000?,42.5|41,JORDAN
[618919-121] W NIKE BENASSI JUST DO IT SLIDE GREEN,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e5f4f242-11eb-4e46-8cb8-0385aefd07a2.jpg?v=1613640049000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151183986-262043415360618-5692241812522990217-n.jpg?v=1613640049000,950.000?,38|36.5|39,NIKE
[631261-041] M NIKE BENASSI JDI PRINT WORLDWIDE PACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1354b8a9-16be-442d-b989-bec720e3dcdc.jpg?v=1600081698000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/42e9fee6-35c3-4f5b-bd6a-b02be502c4eb.jpg?v=1600081672000,990.000?,41|42.5|44,NIKE
[CT6619-100] K NIKE KAWA SLIDE INTO FUN WITH SWOOSH STYLE BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c12b4165-845e-4885-926b-d6d8d91a0040.jpg?v=1603965849000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c12b4165-845e-4885-926b-d6d8d91a0040.jpg?v=1603965849000,950.000?,36|37.5|38.5|40,NIKE
"[343881-410] W NIKE BENASSI JDI SLIDES ""BLUE/WHITE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5c0d3a8a-e8bf-44a0-b249-e6ebf76cbb77.jpg?v=1613996035000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151609928-1132935593846989-449946938218192966-n.jpg?v=1613996035000,950.000?,40.5|38|39|35.5|36.5,NIKE
[CD6980-400] K NIKE KAWA GLOW IN THE DARK BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123880284-364346431519645-7943190495424490421-n.jpg?v=1604821640000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/124054762-365749454757839-7644947617755824828-n.jpg?v=1604821637000,950.000?,36|37.5|38.5,NIKE
[280647] M ADIDAS ADILETTE BLACK WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f8603752-33f3-487b-a08f-4d1801a82ed8.jpg?v=1598336065000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9796c627-4c3b-485b-a8b5-091dfa31f81e.jpg?v=1598336058000,1.250.000?,37|38|39|40.5|42|43|44.5,ADIDAS
[288022] M ADIDAS ADILETTE NAVY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f00af6a1-6338-4b21-aad4-929686284d15.jpg?v=1598336139577,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e7d1d4a8-7c9a-4b60-8f95-95fad00e9e2d.jpg?v=1598336133710,1.250.000?,sold_out,ADIDAS
[288193] M ADIDAS ADILETTE RED STRIPES WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151118642-255664402752583-2601469324149701259-n.jpg?v=1613640004000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f7335bab-2f53-4f1d-8878-77a9701c8200.jpg?v=1600688729000,1.250.000?,37|38|39|40.5|42,ADIDAS
[312432-010] W NIKE BENASSI SWOOSH SLIDES,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3bc99f70-bd4a-43ad-bf03-5563e50581f6.jpg?v=1598336962000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/25ca2c9c-dbed-48f9-8a3c-e38668fb28a6.jpg?v=1598336952000,950.000?,35.5|36.5|38|39|40.5|42|43,NIKE
[312618-011] M NIKE BENASSI BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/874cf19e-b4a7-425b-b3e1-7a5c69f0216b.jpg?v=1598337047520,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/dff2a67b-b7cc-40ff-814a-2bb99b610783.jpg?v=1598337038500,850.000?,sold_out,NIKE
[343880-006] M NIKE BENASSI JDI BLACK WHITE SWOOSH RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2cf2c05c-3140-4c6b-adf0-a9c49b73b04b.jpg?v=1600082345763,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f4e1c8ba-3961-46c5-856f-46e63602ca86.jpg?v=1600082337363,950.000?,sold_out,NIKE
[343880-015] M NIKE BENASSI JDI PRINT BLACK WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f25e95dd-7d15-49ca-93cb-02c537769c8d.jpg?v=1600082397990,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0464fa86-0408-4274-ad9c-60861d6cc4ad.jpg?v=1600082391370,950.000?,sold_out,NIKE
[343880-016] M NIKE BENASSI BLACK JDI SWOOSH GOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d53d6af9-70bc-4b96-96d5-672836eb8e1b.jpg?v=1600082551687,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/22683728-f901-4885-9d66-9d5206c71f0b.jpg?v=1600082527507,950.000?,40|41|42.5|44,NIKE
[343880-025] M NIKE BENASSI JDI GUN SMOKE OIL GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d664fb3f-cca3-4099-ac77-5dc7adfb8954.jpg?v=1600083947977,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/349a5eb8-8ed4-4b28-bb18-f50e7887f5c3.jpg?v=1600083942257,950.000?,sold_out,NIKE
[343880-026] M NIKE BENASSI JDI BLACK RED WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8467b7f0-863c-4994-8e46-71007417679a.jpg?v=1600084000200,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/384e8e10-afc3-442e-8e59-406250fbe036.jpg?v=1600083985603,950.000?,40|41|42.5,NIKE
[343880-060] M NIKE BENASSI JDI BLACK SWOOSH RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/01a34701-894d-4069-9677-43c7fde89d26.jpg?v=1600084085000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9cec5d6d-c815-4205-9e69-46affc61e78b.jpg?v=1600084078000,950.000?,40|41|44,NIKE
[343880-100] M NIKE BENASSI JDI BLACK WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9c6c5097-1da7-42a9-a07a-0772f065117e.jpg?v=1613646093000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151477376-2870509866555784-7585158552480174748-n.jpg?v=1613646089000,950.000?,40|41|42.5|44|40-40,NIKE
[343880-102] M NIKE BENASSI JDI WHITE SWOOSH BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/39c2a939-7c7c-4dbc-a9c8-f0d1898798f8.jpg?v=1600084420843,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1ae49db3-156d-4d78-b60b-fdf9b0fd189c.jpg?v=1600084395647,950.000?,40|41|42.5|44,NIKE
[343880-104] M NIKE BENASSI JDI BLACK WHITE SWOOSH WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/b2fd4f98-39b4-40cb-b431-86ea1ea6a93c.jpg?v=1600200789950,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6b2ec171-8538-46e6-aaf8-7346028df234.jpg?v=1600200780247,950.000?,sold_out,NIKE
[343880-106] M NIKE BENASSI JDI MYSTIC RED WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/39e4a677-f8d3-4800-8c8e-89e9c1d97c3e.jpg?v=1600230000427,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/971852d8-e859-4795-a0ad-ae8d8859ca70.jpg?v=1600229993313,950.000?,40|41|42.5,NIKE
[343880-107] M NIKE BENASSI WHITE SILVER,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0b374da0-af03-4d7f-99d8-f12d5e152bc8.jpg?v=1600230084840,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6f81a653-d938-4b87-a603-a273b40d1238.jpg?v=1600230076187,950.000?,sold_out,NIKE
[343880-108] M NIKE BENASSI JDI WHITE BLACK TEAMGOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/126852407-289110209094754-2850797315748783907-n.jpg?v=1606031784000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/126852407-289110209094754-2850797315748783907-n.jpg?v=1606031784000,950.000?,38.5|40|41|42.5|44,NIKE
[343880-201] M NIKE BENASSI JDI OLIVE GREEN,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6e80f3f8-d2d3-4e80-9ade-f05e060a0425.jpg?v=1600230229160,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/10a8c7be-96f6-4f64-8f9f-84b584b77051.jpg?v=1600230218287,950.000?,sold_out,NIKE
[343880-202] M NIKE BENASSI JDI 'STRING/WHITE/SEAWEED',https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6d21e84e-a494-48e5-ae72-3ec5772efa17.jpg?v=1600230322563,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f8535e4f-c90a-4e6b-8c0b-4341879fa534.jpg?v=1600230315463,950.000?,40|41|42.5,NIKE
[343880-302] M NIKE BENASSI JDI BLACK CARGO KHAKI,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d2347d71-4a95-473e-862e-81dcc9f2b3ca.jpg?v=1601037092000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d2347d71-4a95-473e-862e-81dcc9f2b3ca.jpg?v=1601037092000,950.000?,40|41|42.5|44,NIKE
"[343880-303] M NIKE BENASSI JDI ""OVERKILL BERLIN"" MINT WHITE",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a68825bd-f4b4-413c-8cf8-77be1325160b.jpg?v=1600230530000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/779a6c19-7e15-4580-bfc3-cf4329fed10b.jpg?v=1600230521000,950.000?,sold_out,NIKE
[343880-304] M NIKE BENASSI JDI SENSET BLUE RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/60c5f8f3-bc4a-49e1-966f-20b5d4f0d85d.jpg?v=1600230606263,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c2c34296-e707-466d-b76b-37b7727f7db0.jpg?v=1600230591297,950.000?,40|41|42.5|44,NIKE
[343880-403] M NIKE BENASSI JDI MIDNIGHT NAVY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/benassi-jdi-slide-xqtpgjwl.jpg?v=1604821767000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123763970-1052267021884595-3794668712199936701-n.jpg?v=1604821767000,850.000?,41|42.5,NIKE
[343880-602] M NIKE BENASSI JDI RED SWOOSH YELLOW,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/121621255-1238978149811110-5411964546778763680-n.jpg?v=1603175719000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/121621255-1238978149811110-5411964546778763680-n.jpg?v=1603175719000,950.000?,40|41,NIKE
[343880-605] M NIKE BENASSI RED ORBIT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a7eda750-2307-44c3-b5f7-9dbd23ad9c7a.jpg?v=1600231058197,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4f61679a-8822-4a06-a797-90323ef24e12.jpg?v=1600231047783,950.000?,40,NIKE
[343881-002] W NIKE BENASSI JDI GREY WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/036fd65a-5fde-4af2-a9d1-c1b968abcd50.jpg?v=1600346953210,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6c178f6a-54da-4639-a83d-7f5461c21a6c.jpg?v=1600346944617,950.000?,sold_out,NIKE
[343881-004] W NIKE BENASSI JDI BLACK PURE PLATINUM,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/88081d18-cdd6-46cb-8e49-52fd07081fef.jpg?v=1600347051157,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a7c504b4-7668-4b24-ab90-e35e7a29ed30.jpg?v=1600347039420,950.000?,sold_out,NIKE
[343881-005] W NIKE BENASSI JDI LIGHT BONE PINK WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bc156937-855d-4218-876d-d8aa9de4adbb.jpg?v=1600347168273,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2ea72521-6522-43db-87f3-68b0307de971.jpg?v=1600347157570,950.000?,sold_out,NIKE
[343881-007] W NIKE BENASSI JDI BLACK ROSE GOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bb765e51-8f3d-4429-99fd-0727fd71b29b.jpg?v=1606031855000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/126803586-217534059744866-5422089676714397087-n.jpg?v=1606031855000,950.000?,35.5|36.5|38|39,NIKE
[343881-009] W NIKE BENASSI JDI THUNDER GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/201762bd-e75d-461a-b035-b74156dfa663.jpg?v=1600347597000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c9d15e1e-21b6-4376-abc9-bfaa1c83aec1.jpg?v=1600347589000,950.000?,36.5|38|39,NIKE
[343881-012] W NIKE BENASSI JDI PURE PLATIUM VOLT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c41ab05c-468d-41f4-b4c7-49179e616105.jpg?v=1600347732557,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d2307ce3-4765-4375-918c-b0ded3e83e9f.jpg?v=1600347724873,950.000?,36.5|38|39,NIKE
[343881-013] W NIKE BENASSI JDI BLACK AND PINK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/179a3074-18f9-43b1-b1a6-b77dcfc7fd18.jpg?v=1600347788717,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/382b8c70-baea-4c39-851e-fe85fab3e7ba.jpg?v=1600347780453,950.000?,38,NIKE
[343881-014] W NIKE BENASSI JDI BLACK METALLIC GOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0bc54ae1-1273-48b3-95e7-03e0632c3b80.jpg?v=1600347844000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7cea2590-dfd1-4909-937d-fbbb38579245.jpg?v=1600347837000,950.000?,35.5|36.5|38|39,NIKE
[343881-102] W NIKE BENASSI JDI WHITE SILVER,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e455468b-c723-434a-8f5d-2588774b6d87.jpg?v=1600348237000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9946ffb6-0372-48ee-95dc-40c29e932b5b.jpg?v=1600348229000,950.000?,35.5|36.5|38|39|42|43|40.5,NIKE
[343881-104] W NIKE BENASSI JDI BLACK AND WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a14f90f7-46fa-4447-bacc-20f7cfbd4e99.jpg?v=1600348357193,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0d0df05f-4ec8-410f-b76f-c3d76c74043c.jpg?v=1600348327517,950.000?,sold_out,NIKE
[343881-107] W NIKE BENASSI JDI HOLO SILVER,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/faeb6f72-8427-4000-b8dc-d7e5c6823f81.jpg?v=1600352454217,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cd9ab7d9-b9b4-4d0c-b2d0-1e3e91226839.jpg?v=1600352385453,1.050.000?,sold_out,NIKE
[343881-108] W NIKE BENASSI BRONZE WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f4e1509e-cb9b-4c2c-bfee-a54892ae0955.jpg?v=1604338296000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/441ffb47-2609-464f-a09b-e7bb57c503d4.jpg?v=1604338296000,950.000?,35.5|36.5|38|39|40.5|42|43|44.5,NIKE
[343881-109] W NIKE BENASSI PINK WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/70a80c07-13c3-4dd0-8e4b-2ff946b76ebe.jpg?v=1600352590240,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5b57b716-371a-42b8-9721-e5ac63c873a8.jpg?v=1600352582460,950.000?,35.5|36.5|38|39,NIKE
[343881-110] W NIKE BENASSI WHITE METALLIC YELLOW,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ce9c1ca2-5fcf-459b-abfc-b6de06ef0da1.jpg?v=1600352635000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/69cbb0f0-85ed-4825-a064-a48640a06b84.jpg?v=1600352626000,950.000?,35.5|36.5|38|39,NIKE
[343881-111] W NIKE BENASSI JDI WHITE UNIVERSITY RED ROYAL BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/151001235-739039223647041-8111131010904597459-n.jpg?v=1613640420000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a6420bfc-2a78-45e3-b2c5-b3cf352439f2.jpg?v=1613640420000,950.000?,35.5|36.5|38|39|42|43,NIKE
[343881-304] W NIKE BENASSI JDI MINT GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cd185406-af4e-4529-8d83-871ddaf75209.jpg?v=1600352761993,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/592e6ed0-8f35-48bf-9a48-11b349c9225e.jpg?v=1600352751167,950.000?,sold_out,NIKE
[343881-305] W NIKE BENASSI JDI CLEAR JADE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0cd660d0-58ef-44f8-a42c-a6a60cd26418.jpg?v=1600352826920,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e4402021-ca14-4d64-9ae2-8c08140eb842.jpg?v=1600352820120,950.000?,sold_out,NIKE
[343881-406] W NIKE BENASSI JDI ROYAL BLUE BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/343881-406.jpg?v=1603184545287,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/343881-406.jpg?v=1603184545287,950.000?,38,NIKE
[343881-407] W NIKE BENASSI JDI PURE ALUMINUM BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5cd0961c-1470-4f96-92e1-2242650775bd.jpg?v=1604340001000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5cd0961c-1470-4f96-92e1-2242650775bd.jpg?v=1604340001000,950.000?,35.5|36.5|38|39,NIKE
[343881-606] W NIKE BENASSI JDI BLACK RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/824x824-jpeg.jpg?v=1603184748783,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/824x824-jpeg.jpg?v=1603184748783,950.000?,sold_out,NIKE
[343881-614] W NIKE BENASSI JDI PARTICLE ROSE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/images-jpeg.jpg?v=1603184715000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/item-80390-1.jpg?v=1603184715000,950.000?,35.5|36.5|38|39|40.5,NIKE
"[343881-616] W NIKE BENASSI JDI ""SUNSET PULSE"" PINK GREY WHITE BLUE",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3138d005-7128-4a68-9029-44eb6ca26e65.jpg?v=1601484248000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/81cd3419-35c9-4cbe-9078-e5f5af27b9d2.jpg?v=1601484241000,950.000?,35.5|36.5|38|39,NIKE
[343881-617] W NIKE BENASSI JDI WHITE NOBLE RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/125067242-778530626033466-2191400740246852326-n.jpg?v=1606044409000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/125067242-778530626033466-2191400740246852326-n.jpg?v=1606044409000,950.000?,35.5|38|40.5|42|43|44.5,NIKE
[343881-801] W NIKE BENASSI JDI CRIMSON TINT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/31r44bznagl.jpg?v=1603185358447,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/31r44bznagl.jpg?v=1603185358447,950.000?,sold_out,NIKE
[343881-900] W NIKE BENASSI JDI BLACK BRONZE GOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/images-1-jpeg.jpg?v=1603185489423,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/s-l1600.jpg?v=1603185489423,950.000?,35.5|38,NIKE
[415205-002] M NIKE COMFORT SLIDE 2 BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/415205-002.png?v=1649943158000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/nike-comfort-slide-2-415205002-1-1024x-png-v-1592165706.jpg?v=1649943145000,1.400.000?,sold_out,NIKE
